post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0016839,2025-06-12 09:25:22.954916,Video,68617,8171,1459,4908,721570,1069569,1262,16,436,Reels Feed,7.77,Music
IG0016840,2025-08-07 09:25:22.954916,Carousel,94946,2853,3054,11549,1205574,1633865,33,8,547,Explore,6.88,Music
IG0016841,2025-02-19 09:25:22.954916,Carousel,142208,3400,2565,9358,30812,81989,1124,29,809,Explore,192.14,Travel
IG0016842,2025-05-07 09:25:22.954916,Reel,172582,7745,2360,14000,766232,1175136,476,19,193,Home Feed,16.74,Fitness
IG0016843,2025-09-29 09:25:22.954916,Photo,154215,2559,4504,7229,1992919,2160569,2121,24,209,External,7.8,Travel
IG0016844,2024-12-21 09:25:22.954916,Photo,38066,1141,475,138,1331084,1374896,1288,4,189,Home Feed,2.9,Music
IG0016845,2025-03-24 09:25:22.954916,Video,124417,9143,1687,1089,824520,916141,521,15,931,External,14.88,Photography
IG0016846,2025-09-25 09:25:22.954916,Video,185970,9883,3660,7221,77334,279013,1680,29,888,External,74.09,Travel
IG0016847,2025-11-10 09:25:22.954916,Photo,177511,8339,1910,10479,1623718,1945777,460,0,306,External,10.19,Photography
IG0016848,2024-11-29 09:25:22.954916,Carousel,6242,4376,2319,2069,338386,762177,1305,13,252,Reels Feed,1.97,Comedy
IG0016849,2025-06-17 09:25:22.954916,Photo,28559,1810,4341,11222,489776,904241,776,30,929,Home Feed,5.08,Photography
IG0016850,2025-09-18 09:25:22.954916,Reel,54431,6196,2463,4652,125499,179422,673,17,813,Profile,37.76,Lifestyle
IG0016851,2025-02-05 09:25:22.954916,Photo,78273,6634,146,7602,313467,430825,1292,8,243,Explore,21.51,Beauty
IG0016852,2024-12-15 09:25:22.954916,Reel,117266,6338,3178,1416,1087978,1118491,2100,28,823,Hashtags,11.46,Comedy
IG0016853,2024-12-26 09:25:22.954916,Photo,115007,3467,3586,10174,1479935,1881989,944,6,737,Profile,7.03,Beauty
IG0016854,2025-01-08 09:25:22.954916,Carousel,127588,4239,1989,6141,1988097,2403875,556,15,303,Profile,5.82,Music
IG0016855,2025-03-13 09:25:22.954916,Carousel,172861,6094,2588,11671,566912,711058,673,7,14,Profile,27.17,Music
IG0016856,2025-03-10 09:25:22.954916,Reel,80348,5920,2534,11203,1242676,1732763,1412,29,107,Hashtags,5.77,Lifestyle
IG0016857,2025-08-10 09:25:22.954916,Photo,32137,7648,4957,13197,1605638,1605968,448,30,72,External,3.61,Fashion
IG0016858,2025-04-28 09:25:22.954916,Photo,66348,3780,2917,8527,1291499,1777739,657,30,798,Reels Feed,4.59,Beauty
IG0016859,2025-04-29 09:25:22.954916,Photo,143230,9120,2602,6850,1679948,2124664,1541,8,128,Home Feed,7.62,Travel
IG0016860,2025-06-18 09:25:22.954916,Photo,1590,7280,923,14636,1893410,2220568,1761,15,656,Hashtags,1.1,Lifestyle
IG0016861,2025-03-10 09:25:22.954916,Carousel,94237,809,2240,9020,1609533,1768468,2150,4,652,External,6.01,Comedy
IG0016862,2025-04-05 09:25:22.954916,Photo,22918,4379,2486,10713,41323,231988,810,10,435,Hashtags,17.46,Food
IG0016863,2025-07-11 09:25:22.954916,Reel,17287,3365,3932,2501,1370761,1514428,1062,14,587,External,1.79,Travel
IG0016864,2025-03-28 09:25:22.954916,Reel,149929,5691,3295,10621,1599182,1754309,2021,27,281,Explore,9.66,Photography
IG0016865,2024-12-31 09:25:22.954916,Video,30212,3203,1146,1285,1335488,1375743,1762,6,300,Reels Feed,2.61,Music
IG0016866,2025-02-18 09:25:22.954916,Photo,88735,6858,1132,3333,585112,744776,137,23,806,Profile,13.43,Comedy
IG0016867,2025-06-12 09:25:22.954916,Video,46788,1886,3495,11078,54722,527100,488,23,38,External,12.0,Lifestyle
IG0016868,2025-02-19 09:25:22.954916,Carousel,109358,7774,1259,1271,90148,160169,894,17,940,Profile,74.71,Beauty
IG0016869,2025-01-07 09:25:22.954916,Photo,96866,1769,4316,13264,266148,458828,144,29,983,Profile,25.33,Beauty
IG0016870,2025-09-10 09:25:22.954916,Video,183753,2315,2272,6172,502158,909249,2186,18,1000,Explore,21.39,Technology
IG0016871,2025-04-01 09:25:22.954916,Carousel,199509,5304,3534,14463,1431398,1675858,166,26,246,Explore,13.3,Music
IG0016872,2025-03-16 09:25:22.954916,Carousel,115557,1087,2843,12879,959115,1430878,1368,11,192,External,9.25,Travel
IG0016873,2025-09-29 09:25:22.954916,Video,107816,2390,822,8340,1909638,2298144,386,0,625,Profile,5.19,Photography
IG0016874,2024-12-01 09:25:22.954916,Photo,148363,4504,4800,11818,227681,616990,568,18,368,Hashtags,27.47,Photography
IG0016875,2025-06-23 09:25:22.954916,Photo,143145,9582,3134,4009,1628584,1761460,993,5,856,Home Feed,9.08,Music
IG0016876,2025-10-30 09:25:22.954916,Reel,3812,5335,4213,14569,117117,580535,2019,4,418,Reels Feed,4.81,Technology
IG0016877,2025-07-25 09:25:22.954916,Reel,66077,3217,1067,14375,1104526,1362114,1308,19,372,Home Feed,6.22,Technology
IG0016878,2025-10-30 09:25:22.954916,Photo,62703,5878,1164,1134,1559849,1721743,377,26,189,Home Feed,4.12,Travel
IG0016879,2025-01-14 09:25:22.954916,Carousel,9936,839,574,2130,1072950,1140327,1473,15,228,Reels Feed,1.18,Technology
IG0016880,2025-11-12 09:25:22.954916,Reel,100230,7888,4095,10232,1622359,1893643,67,4,879,External,6.47,Lifestyle
IG0016881,2025-06-24 09:25:22.954916,Video,146263,106,3105,6018,1059329,1505724,297,24,614,Explore,10.33,Technology
IG0016882,2025-02-18 09:25:22.954916,Carousel,164193,1688,3018,14451,40046,44194,414,18,137,Home Feed,414.88,Beauty
IG0016883,2025-10-23 09:25:22.954916,Video,187677,6807,1462,756,1656439,1863518,1655,14,171,Reels Feed,10.56,Fitness
IG0016884,2025-03-12 09:25:22.954916,Reel,71930,1786,4480,13568,965255,1375306,123,20,814,Explore,6.67,Fashion
IG0016885,2025-09-08 09:25:22.954916,Carousel,186565,8784,2394,13317,719649,791617,1503,21,455,Home Feed,26.66,Beauty
IG0016886,2025-07-14 09:25:22.954916,Video,136196,658,789,5398,1269310,1568863,2082,16,156,Reels Feed,9.12,Beauty
IG0016887,2025-08-26 09:25:22.954916,Photo,180321,7196,2164,2917,1035285,1280931,669,27,720,Hashtags,15.04,Food
IG0016888,2025-05-16 09:25:22.954916,Carousel,135420,2418,4140,8961,466044,528902,2121,16,426,Profile,28.54,Food
IG0016889,2025-03-28 09:25:22.954916,Carousel,80045,4328,2727,5543,139370,382844,1504,6,679,External,24.2,Music
IG0016890,2025-01-01 09:25:22.954916,Photo,70526,9974,1822,1671,1243665,1701077,1048,23,672,Reels Feed,4.94,Food
IG0016891,2025-08-06 09:25:22.954916,Photo,122443,6022,332,1364,1317170,1354678,375,28,24,Hashtags,9.61,Music
IG0016892,2025-02-04 09:25:22.954916,Carousel,156859,7827,1232,9311,632604,820153,1662,4,711,Reels Feed,21.37,Beauty
IG0016893,2025-11-06 09:25:22.954916,Carousel,127618,1492,179,12697,1295053,1471293,972,24,412,External,9.65,Fashion
IG0016894,2025-10-24 09:25:22.954916,Video,101612,8887,836,13448,715861,782133,2063,25,267,Explore,15.95,Travel
IG0016895,2025-06-02 09:25:22.954916,Reel,149101,8878,3367,1057,257126,656007,537,11,62,Hashtags,24.76,Travel
IG0016896,2025-08-10 09:25:22.954916,Video,63892,1735,917,6243,601030,833946,1525,5,825,Explore,8.73,Fitness
IG0016897,2025-06-04 09:25:22.954916,Photo,368,480,2408,12512,925271,1024139,1291,29,257,Profile,1.54,Comedy
IG0016898,2025-07-25 09:25:22.954916,Carousel,100236,5333,3306,13128,947292,1063939,1558,24,284,Profile,11.47,Travel
IG0016899,2025-04-18 09:25:22.954916,Carousel,142344,9294,2793,13910,569633,944248,150,18,444,External,17.83,Comedy
IG0016900,2025-07-06 09:25:22.954916,Carousel,195927,8085,2015,9743,1333644,1801881,1132,5,224,External,11.97,Technology
IG0016901,2025-09-25 09:25:22.954916,Carousel,161554,19,1598,8403,1959841,2170481,2068,12,967,Explore,7.9,Photography
IG0016902,2025-11-03 09:25:22.954916,Carousel,3006,8104,4185,3697,690313,966337,1391,8,722,Home Feed,1.97,Beauty
IG0016903,2025-05-18 09:25:22.954916,Carousel,104849,7142,4104,6267,426340,769747,74,27,257,Hashtags,15.9,Fashion
IG0016904,2025-04-22 09:25:22.954916,Reel,197239,7926,3910,1509,1602790,1958738,1428,13,172,Explore,10.75,Music
IG0016905,2025-11-12 09:25:22.954916,Video,152668,2004,4344,8430,968247,1235297,1511,19,559,External,13.56,Comedy
IG0016906,2025-10-02 09:25:22.954916,Photo,197382,3180,4950,10646,91384,416452,229,19,78,Explore,51.9,Fitness
IG0016907,2025-08-07 09:25:22.954916,Video,17561,2816,2056,2509,864739,1318058,1787,27,219,Home Feed,1.89,Travel
IG0016908,2025-07-03 09:25:22.954916,Photo,115181,6830,4456,10175,756955,933538,198,29,156,Home Feed,14.64,Lifestyle
IG0016909,2025-08-08 09:25:22.954916,Reel,90346,6706,2999,4761,1721854,1759481,696,5,147,Profile,5.96,Travel
IG0016910,2025-02-25 09:25:22.954916,Reel,47625,9537,4011,5083,436306,459145,1283,9,198,External,14.43,Food
IG0016911,2025-04-24 09:25:22.954916,Video,77050,6565,4432,1016,226668,562557,206,29,378,Hashtags,15.83,Beauty
IG0016912,2025-11-08 09:25:22.954916,Carousel,99331,2133,340,4532,906889,974373,1616,17,956,Home Feed,10.91,Food
IG0016913,2025-03-22 09:25:22.954916,Carousel,56064,6499,3341,11107,1221762,1690761,37,6,567,External,4.55,Travel
IG0016914,2025-11-15 09:25:22.954916,Carousel,47995,6795,518,7384,877351,1347377,1953,9,548,Hashtags,4.65,Lifestyle
IG0016915,2025-04-21 09:25:22.954916,Carousel,185254,7330,4835,9729,1574851,1908103,1711,26,396,Home Feed,10.86,Food
IG0016916,2025-01-28 09:25:22.954916,Photo,129642,6886,4231,12231,1491125,1967226,624,0,280,Explore,7.78,Fashion
IG0016917,2024-12-06 09:25:22.954916,Video,160430,7400,1708,3109,670673,789493,1248,13,72,Reels Feed,21.87,Food
IG0016918,2025-08-29 09:25:22.954916,Carousel,30520,2997,4012,2857,1899968,2338626,887,10,11,Home Feed,1.73,Lifestyle
IG0016919,2025-05-29 09:25:22.954916,Photo,176386,5318,3445,4139,1602960,1968226,911,6,81,Home Feed,9.62,Food
IG0016920,2025-10-01 09:25:22.954916,Photo,24139,3406,1735,9505,1851135,2135847,1501,11,292,Explore,1.82,Comedy
IG0016921,2025-08-09 09:25:22.954916,Photo,193236,8751,3188,3593,990660,992958,471,7,332,Explore,21.02,Technology
IG0016922,2024-11-24 09:25:22.954916,Photo,72466,415,3317,4,488926,745214,1506,15,203,Hashtags,10.23,Music
IG0016923,2024-12-15 09:25:22.954916,Carousel,53840,4291,1067,3701,1067316,1248622,1511,13,477,Hashtags,5.04,Travel
IG0016924,2025-09-26 09:25:22.954916,Video,34438,9770,3576,7200,1067153,1332195,2182,28,822,Profile,4.13,Comedy
IG0016925,2025-09-06 09:25:22.954916,Photo,116372,2901,3642,283,497981,693027,103,7,375,Hashtags,17.78,Music
IG0016926,2025-02-05 09:25:22.954916,Video,182637,3244,1692,11511,1077385,1347359,1248,6,531,Hashtags,14.78,Technology
IG0016927,2025-01-10 09:25:22.954916,Video,46149,338,1870,9184,351219,469921,860,6,180,Reels Feed,12.24,Comedy
IG0016928,2025-06-10 09:25:22.954916,Reel,134161,4076,3717,5637,1092844,1194535,1130,9,670,Home Feed,12.36,Fitness
IG0016929,2025-04-02 09:25:22.954916,Carousel,89863,5376,3063,1674,791398,977598,1897,7,101,Hashtags,10.23,Comedy
IG0016930,2025-09-03 09:25:22.954916,Photo,158849,8000,3878,8378,1541965,1965346,1236,18,987,Home Feed,9.11,Fashion
IG0016931,2025-10-12 09:25:22.954916,Video,117783,3607,2762,9762,1878084,2173713,1097,2,780,Reels Feed,6.16,Lifestyle
IG0016932,2025-10-27 09:25:22.954916,Reel,75879,1240,3334,7016,1289179,1787343,2192,1,906,Reels Feed,4.89,Travel
IG0016933,2025-09-07 09:25:22.954916,Carousel,16520,2265,1855,9571,819923,1199754,901,25,971,Home Feed,2.52,Beauty
IG0016934,2025-08-14 09:25:22.954916,Video,1015,6522,4835,5006,1470945,1825403,1676,29,868,Hashtags,0.95,Music
IG0016935,2025-05-26 09:25:22.954916,Video,161006,7680,1653,1417,285460,428844,559,9,709,External,40.05,Food
IG0016936,2024-12-06 09:25:22.954916,Reel,106767,9131,1246,2920,1809883,1920588,362,2,550,Profile,6.25,Travel
IG0016937,2025-11-13 09:25:22.954916,Reel,193400,6208,658,3802,1344433,1571220,1097,14,2,Explore,12.99,Beauty
IG0016938,2025-01-14 09:25:22.954916,Carousel,70852,4283,531,10759,1800560,2219775,644,26,436,Home Feed,3.89,Technology
IG0016939,2024-12-06 09:25:22.954916,Carousel,122627,1491,4780,11601,46127,287421,1898,20,593,Explore,48.88,Comedy
IG0016940,2025-02-27 09:25:22.954916,Carousel,91083,9334,1792,4643,263567,665834,440,13,565,Home Feed,16.05,Beauty
IG0016941,2025-03-17 09:25:22.954916,Video,137362,5090,1561,9337,750945,773618,1176,25,608,External,19.82,Fitness
IG0016942,2025-03-31 09:25:22.954916,Video,50486,6550,2544,9133,962837,1250893,193,8,244,Hashtags,5.49,Travel
IG0016943,2025-08-24 09:25:22.954916,Video,43532,3163,1282,7611,1442409,1929713,27,9,302,Profile,2.88,Travel
IG0016944,2025-10-25 09:25:22.954916,Photo,130337,2062,3805,2267,1480167,1914492,41,23,140,Profile,7.23,Travel
IG0016945,2025-07-22 09:25:22.954916,Photo,84369,7216,955,972,1416153,1588705,129,1,211,External,5.89,Lifestyle
IG0016946,2025-06-05 09:25:22.954916,Photo,85302,2524,2709,3327,757729,1131706,1456,14,131,Reels Feed,8.29,Technology
IG0016947,2025-03-03 09:25:22.954916,Reel,61689,1442,4790,14187,418298,634924,239,10,162,Hashtags,12.93,Lifestyle
IG0016948,2025-10-03 09:25:22.954916,Reel,48495,8870,1265,13309,1602945,2063557,2163,15,29,Reels Feed,3.49,Travel
IG0016949,2025-04-08 09:25:22.954916,Carousel,37612,2169,1262,10877,1450981,1764909,414,26,240,External,2.94,Fitness
IG0016950,2025-04-13 09:25:22.954916,Reel,14484,9041,2647,1700,843387,1069450,1703,22,906,External,2.61,Food
IG0016951,2025-06-24 09:25:22.954916,Video,187472,341,3029,14578,756645,1008542,1675,7,208,Hashtags,20.37,Fitness
IG0016952,2025-06-19 09:25:22.954916,Video,156932,5231,2745,13962,557623,820905,29,1,279,Reels Feed,21.79,Music
IG0016953,2025-06-11 09:25:22.954916,Photo,131427,384,4744,641,1144549,1629254,855,15,391,Profile,8.42,Technology
IG0016954,2025-02-02 09:25:22.954916,Video,37956,995,368,7779,601124,719578,1218,4,345,Explore,6.55,Comedy
IG0016955,2025-04-25 09:25:22.954916,Reel,54015,6677,2553,13706,958642,1438044,808,20,420,Profile,5.35,Travel
IG0016956,2025-05-13 09:25:22.954916,Reel,153373,6250,2080,7228,1571688,1988528,675,28,370,Hashtags,8.5,Beauty
IG0016957,2025-05-10 09:25:22.954916,Video,198899,786,921,11992,1135278,1471189,776,27,126,Profile,14.45,Food
IG0016958,2025-03-06 09:25:22.954916,Reel,79923,2980,3686,6990,962851,1224129,2186,14,127,Explore,7.64,Comedy
IG0016959,2024-12-16 09:25:22.954916,Carousel,98696,5683,3689,3429,1890689,2233453,921,2,932,Profile,4.99,Photography
IG0016960,2025-10-01 09:25:22.954916,Carousel,185100,2346,2338,14806,179536,396918,652,6,450,Profile,51.54,Fitness
IG0016961,2025-11-05 09:25:22.954916,Reel,146300,301,3449,5818,874247,1263138,591,28,825,Hashtags,12.34,Food
IG0016962,2025-04-26 09:25:22.954916,Photo,107707,2620,1014,13780,1156764,1331622,2045,10,911,Home Feed,9.4,Photography
IG0016963,2025-09-01 09:25:22.954916,Photo,11027,70,2000,2616,462743,632751,1051,13,479,External,2.48,Lifestyle
IG0016964,2025-05-02 09:25:22.954916,Reel,68846,8769,3461,11787,1261400,1695150,280,17,343,Profile,5.48,Photography
IG0016965,2025-01-20 09:25:22.954916,Carousel,182859,9508,2269,11077,1557890,1706781,1345,7,653,Reels Feed,12.05,Comedy
IG0016966,2025-02-15 09:25:22.954916,Carousel,59607,327,4748,5154,1358327,1368259,592,13,849,Explore,5.1,Technology
IG0016967,2025-01-02 09:25:22.954916,Photo,89082,2548,3801,454,1232473,1659651,1408,0,946,Explore,5.78,Fitness
IG0016968,2025-06-12 09:25:22.954916,Video,83429,1873,1059,3468,703770,1177926,1159,23,297,Home Feed,7.63,Food
IG0016969,2025-03-20 09:25:22.954916,Photo,26189,6586,4403,8292,1308797,1750227,1567,5,647,Profile,2.6,Photography
IG0016970,2025-02-13 09:25:22.954916,Carousel,33237,2676,4916,1164,275208,481289,912,2,770,External,8.73,Fitness
IG0016971,2025-08-02 09:25:22.954916,Photo,30722,6410,2449,4992,179657,653776,626,25,905,Hashtags,6.82,Food
IG0016972,2025-02-12 09:25:22.954916,Reel,189371,1895,4245,6016,1338505,1367360,1605,26,526,Profile,14.74,Food
IG0016973,2025-10-28 09:25:22.954916,Video,23599,8228,1868,14595,1322439,1421919,1863,27,940,Hashtags,3.4,Comedy
IG0016974,2025-09-16 09:25:22.954916,Photo,103427,5394,1336,12690,1248213,1324845,785,24,463,Explore,9.27,Fitness
IG0016975,2025-10-20 09:25:22.954916,Video,38111,6661,4679,2698,325933,789069,186,21,256,Explore,6.61,Comedy
IG0016976,2025-02-18 09:25:22.954916,Carousel,32985,2628,2751,1134,1452065,1583642,1594,29,907,Home Feed,2.49,Photography
IG0016977,2024-12-28 09:25:22.954916,Video,109736,1507,4410,4290,652004,738758,832,25,786,Reels Feed,16.24,Music
IG0016978,2025-01-26 09:25:22.954916,Video,67157,5179,2154,3307,1968364,2414479,1941,11,226,Home Feed,3.22,Technology
IG0016979,2025-05-25 09:25:22.954916,Reel,171985,3,4997,9043,546544,889762,1250,7,547,Home Feed,20.91,Music
IG0016980,2025-07-25 09:25:22.954916,Carousel,4247,8984,1154,12629,1329226,1758940,844,12,326,Home Feed,1.54,Fashion
IG0016981,2025-06-07 09:25:22.954916,Photo,33589,2036,4101,8330,1214486,1380565,1617,20,518,Home Feed,3.48,Travel
IG0016982,2024-12-04 09:25:22.954916,Video,33916,7928,1058,5879,1268433,1297691,2156,8,535,Explore,3.76,Music
IG0016983,2024-11-25 09:25:22.954916,Carousel,96925,5514,2718,11153,961781,1161610,2044,20,982,Home Feed,10.01,Lifestyle
IG0016984,2025-10-31 09:25:22.954916,Video,46599,4938,3061,14104,974265,1126347,1953,1,70,Reels Feed,6.1,Technology
IG0016985,2025-10-09 09:25:22.954916,Photo,154395,201,1848,7169,1465616,1530971,2073,10,264,Explore,10.69,Travel
IG0016986,2025-07-31 09:25:22.954916,Video,75226,463,4849,14931,1858970,2313909,624,10,917,External,4.13,Photography
IG0016987,2025-07-11 09:25:22.954916,Reel,144751,7748,3004,8348,650448,1032904,1939,18,54,Hashtags,15.86,Comedy
IG0016988,2024-12-20 09:25:22.954916,Reel,154439,7123,672,8785,271455,694643,1611,4,453,Reels Feed,24.62,Lifestyle
IG0016989,2025-05-18 09:25:22.954916,Reel,115574,747,3376,13733,105993,444652,1381,14,156,External,30.01,Travel
IG0016990,2025-06-20 09:25:22.954916,Photo,81749,9772,4043,3951,1114682,1613911,1931,30,602,Explore,6.17,Travel
IG0016991,2025-09-26 09:25:22.954916,Photo,62806,3883,670,12149,460658,640221,1533,14,987,Profile,12.42,Food
IG0016992,2025-03-14 09:25:22.954916,Photo,141856,5110,2426,9264,1070086,1457084,2148,19,2,Profile,10.89,Fashion
IG0016993,2024-12-20 09:25:22.954916,Video,160301,422,4957,3320,1555051,1841022,1334,10,188,Profile,9.18,Comedy
IG0016994,2025-06-12 09:25:22.954916,Video,170917,9806,3565,8644,943735,1032297,712,24,595,Profile,18.69,Photography
IG0016995,2024-11-22 09:25:22.954916,Carousel,71748,9877,3039,6571,1768976,2189373,1509,1,635,Explore,4.17,Fitness
IG0016996,2025-10-19 09:25:22.954916,Reel,56526,1524,778,10626,416946,431169,703,11,147,External,16.11,Music
IG0016997,2025-03-24 09:25:22.954916,Reel,84662,7319,3692,343,478327,716600,1349,11,962,Reels Feed,13.4,Technology
IG0016998,2025-03-27 09:25:22.954916,Reel,111805,5480,641,11516,1467077,1859285,298,20,258,Reels Feed,6.96,Fashion
IG0016999,2024-12-08 09:25:22.954916,Carousel,133485,4028,3674,9545,1459346,1811731,1409,17,848,Profile,8.32,Food
IG0017000,2024-12-17 09:25:22.954916,Photo,58778,4094,776,9470,1569515,1777027,213,7,760,Profile,4.11,Food
IG0017001,2025-01-05 09:25:22.954916,Reel,47144,9234,332,2571,589896,825284,992,8,432,Explore,7.18,Travel
IG0017002,2025-11-16 09:25:22.954916,Video,146345,1508,371,11780,1386683,1606532,2141,19,775,Profile,9.96,Beauty
IG0017003,2025-07-17 09:25:22.954916,Photo,9515,3982,2421,1774,1194969,1688436,1255,16,64,Profile,1.05,Music
IG0017004,2025-06-25 09:25:22.954916,Reel,139841,3547,3624,14951,1752659,1835692,1792,11,450,Profile,8.82,Fashion
IG0017005,2025-07-16 09:25:22.954916,Photo,65911,8760,530,5855,962250,1356935,1653,18,510,External,5.97,Travel
IG0017006,2025-02-09 09:25:22.954916,Photo,86535,9148,569,8564,1992493,2245738,414,3,699,Hashtags,4.67,Fashion
IG0017007,2025-01-22 09:25:22.954916,Video,128680,953,3932,6162,516604,797427,557,5,385,Profile,17.52,Lifestyle
IG0017008,2025-03-02 09:25:22.954916,Photo,199840,7437,1985,705,1937415,2420677,722,17,842,Explore,8.67,Comedy
IG0017009,2025-07-07 09:25:22.954916,Reel,199437,5672,4744,6660,724213,984379,1436,0,155,Explore,21.99,Technology
IG0017010,2025-06-17 09:25:22.954916,Photo,111202,8382,2588,2494,1588165,1960551,398,14,408,Reels Feed,6.36,Music
IG0017011,2025-04-16 09:25:22.954916,Video,49932,2950,818,7792,474403,603115,531,11,693,Hashtags,10.2,Food
IG0017012,2025-08-20 09:25:22.954916,Photo,170986,4587,25,5650,67431,463923,123,19,977,Explore,39.07,Beauty
IG0017013,2025-02-15 09:25:22.954916,Photo,17165,8212,953,7719,597480,692628,282,29,914,Profile,4.92,Photography
IG0017014,2025-08-08 09:25:22.954916,Video,61128,5942,1366,7470,1517898,1924365,1883,17,301,Profile,3.94,Fitness
IG0017015,2025-01-13 09:25:22.954916,Reel,46396,8801,4470,245,1993229,2182378,742,9,686,Explore,2.75,Comedy
IG0017016,2025-06-26 09:25:22.954916,Reel,158218,7914,1851,4865,1218061,1308605,693,13,563,Profile,13.21,Music
IG0017017,2025-06-02 09:25:22.954916,Carousel,24190,1524,310,13887,1357964,1369885,593,8,132,Home Feed,2.91,Lifestyle
IG0017018,2025-03-24 09:25:22.954916,Carousel,4070,3676,1355,4947,607460,956163,588,6,70,Reels Feed,1.47,Music
IG0017019,2025-06-18 09:25:22.954916,Photo,165129,9901,497,6938,799027,1110973,572,15,918,Reels Feed,16.42,Photography
